"Code","MonthYear","X","VC","MC","VV","MV","N","Sum","Srat","c.VC","c.MC","c.VV","c.MV"
"MZ",200408,4039,43,7,28,28,903,106,0.117386489479513,45,7,11,31
"MZ",200409,4040,11,5,15,9,709,40,0.0564174894217207,18,1,14,2
"MZ",200410,4041,48,5,22,16,867,91,0.104959630911188,47,5,15,18
"MZ",200411,4042,65,14,38,11,948,128,0.135021097046413,59,11,32,17
"MZ",200412,4043,82,20,65,20,1233,187,0.151662611516626,46,18,36,16
"MZ",200501,4044,48,2,20,1,821,71,0.0864799025578563,34,1,17,1
"MZ",200502,4045,27,2,7,6,685,42,0.0613138686131387,18,2,7,9
"MZ",200503,4046,17,4,14,3,664,38,0.0572289156626506,6,1,5,3
"MZ",200504,4047,21,3,14,4,667,42,0.0629685157421289,21,1,5,0
"MZ",200505,4048,20,11,21,6,749,58,0.0774365821094793,7,6,4,3
"MZ",200506,4049,11,2,8,3,695,24,0.0345323741007194,3,4,4,3
"MZ",200507,4050,3,1,11,2,615,17,0.0276422764227642,4,0,9,2
"MZ",200508,4051,15,0,3,0,698,18,0.0257879656160458,7,1,5,3
"MZ",200509,4052,27,3,7,13,749,50,0.0667556742323097,24,3,6,11
"MZ",200510,4053,22,2,11,9,810,44,0.054320987654321,23,2,7,12
"MZ",200511,4054,13,2,3,3,595,21,0.0352941176470588,7,3,6,0
"MZ",200512,4055,13,1,9,3,443,26,0.0586907449209932,12,0,4,1
"MZ",200601,4056,2,0,5,1,509,8,0.0157170923379175,0,1,0,1
"MZ",200602,4057,5,0,1,1,379,7,0.0184696569920844,5,1,5,1
"MZ",200603,4058,25,0,4,1,905,30,0.0331491712707182,10,1,3,7
"MZ",200604,4059,53,5,37,12,1092,107,0.097985347985348,35,4,19,18
"MZ",200605,4060,17,2,5,3,1172,27,0.023037542662116,15,0,10,10
"MZ",200606,4061,30,2,10,7,943,49,0.0519618239660657,23,0,15,14
"MZ",200607,4062,7,2,4,0,583,13,0.0222984562607204,9,1,7,0
"MZ",200608,4063,11,0,1,1,485,13,0.0268041237113402,11,0,3,0
"MZ",200609,4064,30,2,2,3,744,37,0.0497311827956989,30,2,7,2
"MZ",200610,4065,31,0,8,11,654,50,0.0764525993883792,25,0,5,4
"MZ",200611,4066,18,1,9,9,799,37,0.0463078848560701,22,1,2,1
"MZ",200612,4067,43,4,33,5,691,85,0.12301013024602,33,2,9,1
"MZ",200701,4068,6,0,0,0,245,6,0.0244897959183673,1,1,0,0
"MZ",200702,4069,1,0,0,0,670,1,0.00149253731343284,1,0,0,0
"MZ",200703,4070,19,0,0,0,1003,19,0.0189431704885344,15,0,0,2
"MZ",200704,4071,4,0,0,2,735,6,0.00816326530612245,6,0,0,1
"MZ",200705,4072,0,0,0,1,585,1,0.00170940170940171,0,0,0,0
"MZ",200706,4073,4,0,1,2,786,7,0.0089058524173028,3,1,0,2
"MZ",200707,4074,0,0,0,2,478,2,0.00418410041841004,2,0,0,0
"MZ",200708,4075,1,0,1,2,431,4,0.00928074245939675,1,0,0,2
"MZ",200709,4076,18,0,5,8,854,31,0.0362997658079625,12,0,0,4
"MZ",200710,4077,32,3,11,2,1160,48,0.0413793103448276,20,1,3,4
"MZ",200711,4078,22,1,7,3,1040,33,0.0317307692307692,19,4,4,2
"MZ",200712,4079,6,2,2,2,672,12,0.0178571428571429,7,5,2,0
"MZ",200801,4080,8,0,3,2,1178,13,0.0110356536502547,6,0,1,1
"MZ",200802,4081,9,1,2,0,996,12,0.0120481927710843,6,0,2,1
"MZ",200803,4082,6,1,2,0,727,9,0.0123796423658872,7,0,0,0
"MZ",200804,4083,18,1,4,0,1090,23,0.0211009174311927,15,12,2,0
"MZ",200805,4084,13,0,1,1,1807,15,0.00830105146651909,10,0,2,0
"MZ",200806,4085,10,1,8,0,1067,19,0.0178069353327085,17,12,7,2
"MZ",200807,4086,35,0,4,3,1072,42,0.0391791044776119,28,6,11,2
"MZ",200808,4087,9,0,2,0,583,11,0.0188679245283019,5,4,0,0
"MZ",200809,4088,63,3,19,6,893,91,0.101903695408735,52,4,17,4
"MZ",200810,4089,45,4,31,9,1068,89,0.0833333333333333,44,4,16,5
"MZ",200811,4090,71,7,27,11,1203,116,0.0964256026600166,53,3,22,15
"MZ",200812,4091,42,7,20,4,1103,73,0.0661831368993654,27,2,4,19
"MZ",200901,4092,33,9,24,4,1433,70,0.0488485694347523,37,4,18,5
"MZ",200902,4093,41,9,5,17,1170,72,0.0615384615384615,30,5,13,20
"MZ",200903,4094,68,14,43,11,1539,136,0.0883690708252112,49,12,20,12
"MZ",200904,4095,41,8,17,10,1105,76,0.0687782805429864,21,5,11,4
"MZ",200905,4096,20,4,11,7,1300,42,0.0323076923076923,16,3,6,8
"MZ",200906,4097,49,1,12,10,1377,72,0.0522875816993464,40,5,11,7
"MZ",200907,4098,52,9,15,9,963,85,0.0882658359293873,49,9,17,5
"MZ",200908,4099,1,0,4,2,2058,7,0.00340136054421769,2,1,3,3
"MZ",200909,4100,73,9,47,19,1923,148,0.0769630785231409,63,5,24,26
"MZ",200910,4101,94,5,70,33,3049,202,0.0662512299114464,87,22,47,28
"MZ",200911,4102,87,18,53,17,2144,175,0.0816231343283582,50,13,29,8
"MZ",200912,4103,46,2,20,5,1635,73,0.0446483180428135,24,2,20,11
"MZ",201001,4104,57,0,17,18,1658,92,0.0554885404101327,30,0,4,5
"MZ",201002,4105,11,1,1,2,867,15,0.0173010380622837,9,0,2,0
"MZ",201003,4106,3,0,2,0,424,5,0.0117924528301887,2,0,1,0
"MZ",201004,4107,19,1,6,9,721,35,0.0485436893203883,16,1,7,3
"MZ",201005,4108,5,0,2,0,311,7,0.022508038585209,4,0,1,0
"MZ",201006,4109,3,0,0,0,215,3,0.013953488372093,5,0,0,0
"MZ",201007,4110,0,1,0,2,785,3,0.00382165605095541,1,0,0,2
"MZ",201008,4111,17,0,7,1,1759,25,0.0142126208072769,14,0,3,0
"MZ",201009,4112,4,1,2,3,2719,10,0.00367782272894446,11,0,1,3
"MZ",201010,4113,13,0,3,1,1178,17,0.0144312393887946,12,0,3,2
"MZ",201011,4114,14,3,4,2,1372,23,0.0167638483965015,10,3,5,4
"MZ",201012,4115,31,2,13,9,1401,55,0.0392576730906495,10,6,4,1
"MZ",201101,4116,4,1,0,0,1046,5,0.00478011472275335,1,1,2,0
"MZ",201102,4117,2,0,1,0,1113,3,0.00269541778975741,7,0,3,3
"MZ",201103,4118,16,4,9,2,1596,31,0.0194235588972431,10,1,8,0
"MZ",201104,4119,23,1,8,2,1283,34,0.0265003897116134,9,0,4,3
"MZ",201105,4120,7,4,16,10,1116,37,0.0331541218637993,10,2,4,6
"MZ",201106,4121,2,2,0,1,1422,5,0.00351617440225035,3,2,1,1
"MZ",201107,4122,9,0,0,0,836,9,0.0107655502392345,13,0,0,0
"MZ",201108,4123,6,1,0,0,1043,7,0.00671140939597315,0,0,0,0
"MZ",201109,4124,7,0,8,2,1132,17,0.015017667844523,0,0,0,0
"MZ",201110,4125,19,7,8,3,1203,37,0.0307564422277639,0,0,0,0
"MZ",201111,4126,33,0,24,6,1453,63,0.0433585684790089,0,0,0,0
"MZ",201112,4127,62,4,9,8,1244,83,0.0667202572347267,0,0,0,0
"MZ",201201,4128,7,0,6,0,1097,13,0.0118505013673655,0,0,0,0
"MZ",201202,4129,10,4,2,1,1058,17,0.0160680529300567,0,0,0,0
"MZ",201203,4130,49,16,19,18,1336,102,0.0763473053892216,0,0,0,0
"MZ",201204,4131,27,1,7,5,1117,40,0.035810205908684,0,0,0,0
"MZ",201205,4132,12,3,2,10,1155,27,0.0233766233766234,0,0,0,0
"MZ",201206,4133,5,0,5,0,958,10,0.0104384133611691,0,0,0,0
"MZ",201207,4134,14,1,5,3,1242,23,0.0185185185185185,0,0,0,0
"MZ",201208,4135,17,1,4,1,2045,23,0.0112469437652812,0,0,0,0
"MZ",201209,4136,7,0,2,0,881,9,0.0102156640181612,0,0,0,0
"MZ",201210,4137,22,4,4,7,807,37,0.0458488228004957,0,0,0,0
"MZ",201211,4138,50,12,15,12,1132,89,0.0786219081272085,49,3,5,4
"MZ",201212,4139,29,7,36,4,835,76,0.0910179640718563,27,6,5,7
"NI",199001,4140,0,0,0,0,401,0,0,0,0,0,0
"NI",199002,4141,0,0,0,0,210,0,0,1,0,0,0
"NI",199003,4142,0,0,0,0,354,0,0,0,0,0,0
"NI",199004,4143,7,0,5,5,404,17,0.0420792079207921,2,1,2,2
"NI",199005,4144,1,0,0,1,511,2,0.00391389432485323,2,1,4,2
"NI",199006,4145,1,0,1,1,318,3,0.00943396226415094,0,0,0,0
"NI",199007,4146,0,0,0,2,428,2,0.00467289719626168,2,0,0,1
"NI",199008,4147,9,2,5,8,777,24,0.0308880308880309,6,0,7,3
"NI",199009,4148,3,1,1,2,503,7,0.0139165009940358,1,0,3,2
"NI",199010,4149,0,1,0,4,370,5,0.0135135135135135,1,0,0,0
"NI",199011,4150,6,0,0,4,406,10,0.0246305418719212,6,0,0,1
"NI",199012,4151,0,0,0,0,378,0,0,0,0,0,2
"NI",199101,4152,7,0,0,0,327,7,0.0214067278287462,7,0,0,0
"NI",199102,4153,2,0,1,2,245,5,0.0204081632653061,1,0,2,0
"NI",199103,4154,7,0,1,0,286,8,0.027972027972028,7,0,0,0
"NI",199104,4155,0,0,0,3,436,3,0.00688073394495413,0,0,0,1
"NI",199105,4156,2,2,0,0,573,4,0.00698080279232112,2,0,0,0
"NI",199106,4157,5,1,1,3,602,10,0.0166112956810631,5,0,1,0
"NI",199107,4158,2,2,0,1,444,5,0.0112612612612613,1,0,1,0
"NI",199108,4159,3,0,0,3,453,6,0.0132450331125828,4,1,0,0
"NI",199109,4160,5,0,0,2,449,7,0.0155902004454343,5,0,0,0
"NI",199110,4161,1,0,1,1,546,3,0.00549450549450549,3,0,0,0
"NI",199111,4162,0,0,1,1,392,2,0.00510204081632653,0,0,0,0
"NI",199112,4163,3,0,0,0,504,3,0.00595238095238095,1,0,0,0
"NI",199201,4164,2,0,1,1,393,4,0.0101781170483461,5,0,0,3
"NI",199202,4165,3,1,0,0,314,4,0.0127388535031847,7,3,0,0
"NI",199203,4166,2,0,0,0,458,2,0.00436681222707424,0,0,0,0
"NI",199204,4167,0,0,0,5,1034,5,0.00483558994197292,5,0,1,9
"NI",199205,4168,15,2,1,5,892,23,0.0257847533632287,14,0,0,5
"NI",199206,4169,7,3,10,3,795,23,0.0289308176100629,9,0,2,1
"NI",199207,4170,3,0,0,0,384,3,0.0078125,3,0,0,0
"NI",199208,4171,3,0,0,0,367,3,0.00817438692098093,3,0,1,0
"NI",199209,4172,2,1,2,0,375,5,0.0133333333333333,0,0,1,1
"NI",199210,4173,7,0,0,1,267,8,0.0299625468164794,6,0,0,0
"NI",199211,4174,4,0,0,0,490,4,0.00816326530612245,4,1,3,3
"NI",199212,4175,0,0,2,3,397,5,0.0125944584382872,0,0,0,0
"NI",199301,4176,1,0,1,1,408,3,0.00735294117647059,1,0,0,2
"NI",199302,4177,0,0,0,0,329,0,0,2,0,1,1
"NI",199303,4178,0,2,0,0,367,2,0.00544959128065395,1,1,1,2
"NI",199304,4179,7,0,2,3,391,12,0.030690537084399,6,0,0,3
"NI",199305,4180,4,0,6,1,509,11,0.0216110019646365,11,0,2,0
"NI",199306,4181,1,0,0,3,1324,4,0.00302114803625378,2,0,1,1
"NI",199307,4182,5,0,3,5,1718,13,0.00756693830034924,1,1,0,0
"NI",199308,4183,3,0,0,0,1263,3,0.00237529691211401,3,0,0,0
"NI",199309,4184,0,0,1,1,751,2,0.00266311584553928,2,0,0,2
"NI",199310,4185,0,0,0,1,747,1,0.00133868808567604,1,0,0,0
"NI",199311,4186,2,0,0,0,870,2,0.00229885057471264,4,0,2,0
"NI",199312,4187,0,0,0,0,590,0,0,0,0,0,1
"NI",199401,4188,0,0,0,0,529,0,0,2,0,0,0
"NI",199402,4189,0,2,0,0,592,2,0.00337837837837838,0,0,0,0
"NI",199403,4190,3,1,1,6,973,11,0.0113052415210689,1,1,0,3
"NI",199404,4191,0,0,0,1,284,1,0.00352112676056338,0,0,0,0
"NI",199405,4192,4,2,1,0,531,7,0.0131826741996234,6,2,1,0
"NI",199406,4193,4,2,1,0,1261,7,0.00555114988104679,2,0,2,1
"NI",199407,4194,3,0,1,2,1785,6,0.00336134453781513,0,0,0,0
"NI",199408,4195,1,0,0,1,1695,2,0.00117994100294985,2,0,0,2
"NI",199409,4196,0,2,1,4,1213,7,0.00577081615828524,1,0,0,0
"NI",199410,4197,0,0,0,0,722,0,0,0,0,0,3
"NI",199411,4198,3,1,0,1,932,5,0.00536480686695279,2,0,0,0
"NI",199412,4199,3,0,0,1,638,4,0.00626959247648903,1,0,0,0
"NI",199501,4200,2,1,1,0,625,4,0.0064,0,0,1,6
"NI",199502,4201,0,0,0,3,645,3,0.00465116279069767,1,0,4,3
"NI",199503,4202,3,0,0,1,1146,4,0.00349040139616056,2,0,0,0
"NI",199504,4203,1,0,0,5,749,6,0.00801068090787717,3,2,1,2
"NI",199505,4204,2,0,4,8,730,14,0.0191780821917808,0,2,0,5
"NI",199506,4205,11,1,1,1,878,14,0.0159453302961276,3,0,6,0
"NI",199507,4206,0,0,0,2,1318,2,0.00151745068285281,0,0,0,2
"NI",199508,4207,3,0,2,2,878,7,0.00797266514806378,4,0,0,1
"NI",199509,4208,0,1,0,1,768,2,0.00260416666666667,3,0,2,1
"NI",199510,4209,1,0,0,0,456,1,0.00219298245614035,1,0,0,0
"NI",199511,4210,1,0,0,0,2947,1,0.000339328130302002,1,0,0,1
"NI",199512,4211,1,3,0,8,1091,12,0.0109990834097159,0,1,1,4
"NI",199601,4212,4,4,1,3,1056,12,0.0113636363636364,3,1,2,3
"NI",199602,4213,1,0,0,1,1033,2,0.00193610842207164,3,0,0,0
"NI",199603,4214,1,0,3,1,1032,5,0.00484496124031008,3,0,0,0
"NI",199604,4215,0,3,1,3,1210,7,0.00578512396694215,0,0,1,0
"NI",199605,4216,4,2,1,1,1265,8,0.00632411067193676,1,0,1,1
"NI",199606,4217,3,0,0,7,1727,10,0.00579038795599305,0,0,0,0
"NI",199607,4218,2,0,1,4,989,7,0.0070778564206269,1,0,0,4
"NI",199608,4219,2,0,0,1,1280,3,0.00234375,5,0,0,0
"NI",199609,4220,0,1,0,1,1368,2,0.00146198830409357,0,0,0,0
"NI",199610,4221,4,0,0,5,1129,9,0.00797165633303809,6,0,2,0
"NI",199611,4222,0,0,0,0,1447,0,0,0,0,0,0
"NI",199612,4223,0,0,0,11,1003,11,0.0109670987038883,0,0,0,4
"NI",199701,4224,2,1,0,0,1033,3,0.00290416263310745,1,0,0,0
"NI",199702,4225,0,0,0,0,1098,0,0,1,0,0,0
"NI",199703,4226,4,0,2,3,1894,9,0.00475184794086589,9,0,3,3
"NI",199704,4227,3,1,0,6,1007,10,0.0099304865938431,3,3,1,4
"NI",199705,4228,12,1,2,6,1836,21,0.011437908496732,16,1,8,3
"NI",199706,4229,21,4,8,13,1977,46,0.0232675771370764,20,4,6,10
"NI",199707,4230,8,3,1,7,1369,19,0.0138787436084733,8,1,1,11
"NI",199708,4231,1,0,0,0,1392,1,0.000718390804597701,2,1,1,3
"NI",199709,4232,1,0,1,4,1702,6,0.00352526439482961,1,0,0,5
"NI",199710,4233,1,0,0,5,1697,6,0.00353565114908662,4,1,0,5
"NI",199711,4234,2,1,0,0,1480,3,0.00202702702702703,5,0,2,3
"NI",199712,4235,10,2,0,12,2429,24,0.00988060930424043,6,0,2,2
"NI",199801,4236,4,0,1,5,1199,10,0.00834028356964137,0,0,2,2
"NI",199802,4237,5,0,0,4,2334,9,0.0038560411311054,4,0,2,1
"NI",199803,4238,2,1,3,3,3259,9,0.00276158330776312,1,0,0,4
"NI",199804,4239,3,0,0,3,2317,6,0.00258955545964609,1,2,0,1
"NI",199805,4240,1,0,1,3,2749,5,0.00181884321571481,2,0,2,3
"NI",199806,4241,2,1,2,0,4725,5,0.00105820105820106,2,1,2,2
"NI",199807,4242,5,2,1,2,4939,10,0.00202470135654991,10,0,4,8
"NI",199808,4243,1,4,1,5,1968,11,0.00558943089430894,6,0,2,5
"NI",199809,4244,4,0,1,2,3692,7,0.00189599133261105,8,0,1,4
"NI",199810,4245,19,2,6,18,4515,45,0.00996677740863787,21,2,4,1
"NI",199811,4246,10,0,3,9,4425,22,0.00497175141242938,14,2,4,3
"NI",199812,4247,12,6,6,28,3559,52,0.0146108457431863,13,1,3,9
"NI",199901,4248,30,6,13,41,3213,90,0.0280112044817927,37,9,12,33
"NI",199902,4249,6,5,2,14,3976,27,0.00679074446680081,15,6,8,10
"NI",199903,4250,14,2,1,14,4695,31,0.00660276890308839,3,3,3,9
"NI",199904,4251,10,6,2,13,3429,31,0.00904053659959172,17,1,2,11
"NI",199905,4252,18,4,7,5,4155,34,0.00818291215403129,17,1,2,5
"NI",199906,4253,15,0,5,5,5960,25,0.00419463087248322,7,0,5,3
"NI",199907,4254,8,2,4,4,6083,18,0.00295906625020549,7,2,3,3
"NI",199908,4255,11,3,2,4,4606,20,0.00434216239687364,6,5,2,4
"NI",199909,4256,9,1,1,0,4353,11,0.00252699287847462,8,6,0,0
"NI",199910,4257,7,0,1,3,5255,11,0.00209324452901998,11,0,0,3
"NI",199911,4258,3,1,2,4,6264,10,0.00159642401021711,3,3,4,2
"NI",199912,4259,2,1,2,7,5365,12,0.00223671947809879,3,0,2,4
"NI",200001,4260,5,1,3,3,6229,12,0.00192647294910901,3,0,3,3
"NI",200002,4261,1,0,1,3,5987,5,0.000835142809420411,2,1,1,2
"NI",200003,4262,9,0,0,4,7775,13,0.00167202572347267,4,1,0,0
"NI",200004,4263,7,5,4,3,8652,19,0.00219602404068424,8,0,0,3
"NI",200005,4264,56,16,15,47,10876,134,0.012320706141964,41,6,16,27
"NI",200006,4265,10,1,2,4,11014,17,0.00154349010350463,13,0,9,5
"NI",200007,4266,3,1,4,1,12695,9,0.000708940527766837,1,2,1,9
"NI",200008,4267,7,1,3,9,10937,20,0.00182865502422968,6,3,4,8
"NI",200009,4268,13,4,3,10,9973,30,0.00300812192920886,19,1,1,2
"NI",200010,4269,13,3,1,3,12548,20,0.0015938795027096,10,3,4,3
"NI",200011,4270,28,5,5,4,9093,42,0.0046189376443418,33,5,3,0
"NI",200012,4271,10,1,3,11,7968,25,0.00313755020080321,12,1,10,7
"NI",200101,4272,4,4,2,0,10094,10,0.000990687537150783,11,5,1,4
"NI",200102,4273,13,1,3,7,8863,24,0.00270788672007221,4,2,2,1
"NI",200103,4274,9,0,0,2,8712,11,0.00126262626262626,5,1,6,6
"NI",200104,4275,8,0,0,5,6644,13,0.00195665261890427,7,2,2,3
"NI",200105,4276,13,7,3,2,8470,25,0.00295159386068477,21,14,1,6
"NI",200106,4277,20,2,2,0,7404,24,0.00324149108589951,24,3,0,2
"NI",200107,4278,11,0,1,2,6752,14,0.00207345971563981,5,2,0,4
"NI",200108,4279,12,0,4,2,8286,18,0.00217233888486604,21,1,4,5
"NI",200109,4280,8,7,2,3,7910,20,0.00252844500632111,7,0,1,7
"NI",200110,4281,22,0,1,4,14105,27,0.00191421481744062,28,0,6,4
"NI",200111,4282,7,0,1,0,12644,8,0.000632711167352104,5,2,2,2
"NI",200112,4283,15,0,1,14,10791,30,0.00278009452321379,22,4,0,6
"NI",200201,4284,4,1,0,4,16089,9,0.000559388402013798,2,0,2,1
"NI",200202,4285,6,0,0,2,14739,8,0.000542777664699098,6,1,2,3
"NI",200203,4286,4,0,0,1,12355,5,0.000404694455685957,5,0,3,5
"NI",200204,4287,2,1,0,1,11409,4,0.000350600403190464,2,0,0,0
"NI",200205,4288,3,0,1,2,12008,6,0.000499666888740839,2,4,0,4
"NI",200206,4289,4,3,0,3,9562,10,0.00104580631667015,4,3,1,2
"NI",200207,4290,0,0,6,1,15357,7,0.000455818193657615,2,3,3,2
"NI",200208,4291,2,0,1,4,13230,7,0.000529100529100529,4,2,2,0
"NI",200209,4292,4,0,1,6,10743,11,0.00102392255422135,1,1,0,7
"NI",200210,4293,5,0,1,5,10090,11,0.00109018830525273,11,0,2,2
"NI",200211,4294,2,0,0,4,12470,6,0.000481154771451484,1,0,2,2
"NI",200212,4295,16,0,3,2,10889,21,0.00192855174947194,20,1,3,0
"NI",200301,4296,5,2,0,9,11289,16,0.00141730888475507,6,2,0,0
"NI",200302,4297,11,1,2,4,11184,18,0.00160944206008584,15,2,1,3
"NI",200303,4298,5,2,1,8,12508,16,0.00127918132395267,5,3,0,13
"NI",200304,4299,12,0,0,5,14207,17,0.00119659322869008,27,2,1,19
"NI",200305,4300,8,1,0,1,14281,10,0.000700231076255164,10,2,1,2
"NI",200306,4301,8,3,3,5,11636,19,0.00163286352698522,8,4,0,4
"NI",200307,4302,15,8,17,26,15553,66,0.00424355429820613,23,5,7,21
"NI",200308,4303,68,16,13,28,15034,125,0.00831448716243182,60,12,15,23
"NI",200309,4304,12,5,5,9,13894,31,0.00223117892615518,6,0,1,2
"NI",200310,4305,5,2,3,2,15907,12,0.000754384862010436,11,2,7,4
"NI",200311,4306,2,1,0,5,13247,8,0.000603910319317581,8,1,1,1
"NI",200312,4307,12,6,2,6,13601,26,0.00191162414528344,17,1,9,5
"NI",200401,4308,4,0,2,13,12848,19,0.00147882938978829,12,0,1,13
"NI",200402,4309,10,3,3,13,13329,29,0.00217570710480906,11,2,8,8
"NI",200403,4310,4,2,2,19,14585,27,0.001851217003771,8,1,1,9
"NI",200404,4311,3,0,1,1,12787,5,0.000391022131852663,3,0,3,2
"NI",200405,4312,2,0,7,20,16035,29,0.00180854381041472,10,2,7,3
"NI",200406,4313,13,2,5,12,12641,32,0.00253144529704928,10,4,2,4
"NI",200407,4314,19,1,1,6,12087,27,0.00223380491437081,9,2,0,0
"NI",200408,4315,86,6,21,12,13864,125,0.00901615695326024,81,6,14,13
"NI",200409,4316,82,7,19,15,14701,123,0.00836677777021971,86,4,32,20
"NI",200410,4317,94,13,13,22,13714,142,0.0103543823829663,95,7,5,20
"NI",200411,4318,41,4,5,19,13219,69,0.00521975943717377,36,5,10,7
"NI",200412,4319,41,5,15,13,13431,74,0.00550964187327824,49,5,17,4
"NI",200501,4320,16,3,4,4,12930,27,0.00208816705336427,11,2,7,6
"NI",200502,4321,9,1,2,4,12029,16,0.00133011887937484,11,1,4,5
"NI",200503,4322,3,2,0,2,12600,7,0.000555555555555556,8,1,2,2
"NI",200504,4323,12,1,0,0,10998,13,0.00118203309692671,18,1,3,0
"NI",200505,4324,15,8,5,6,10371,34,0.0032783723845338,23,6,2,5
"NI",200506,4325,45,1,9,8,12176,63,0.00517411300919842,41,0,3,0
"NI",200507,4326,37,2,6,6,10394,51,0.0049066769289975,35,2,6,4
"NI",200508,4327,9,1,7,3,10733,20,0.00186341190720209,10,0,0,3
"NI",200509,4328,30,7,12,21,10097,70,0.00693275230266416,41,3,11,20
"NI",200510,4329,27,3,2,6,9925,38,0.00382871536523929,22,6,17,7
"NI",200511,4330,33,4,10,4,10566,51,0.00482680295286769,33,3,7,13
"NI",200512,4331,13,0,4,5,9179,22,0.00239677524784835,9,3,8,7
"NI",200601,4332,22,4,22,17,13669,65,0.00475528568293218,19,9,17,18
"NI",200602,4333,9,2,13,26,13627,50,0.00366918617450649,20,2,13,13
"NI",200603,4334,44,38,15,37,16810,134,0.00797144556811422,59,27,13,29
"NI",200604,4335,21,7,4,6,11846,38,0.00320783386797231,20,5,11,10
"NI",200605,4336,89,4,34,10,14665,137,0.00934197067848619,79,3,9,7
"NI",200606,4337,29,11,5,13,15563,58,0.00372678789436484,31,5,3,20
"NI",200607,4338,15,6,12,16,13902,49,0.00352467270896274,17,1,8,5
"NI",200608,4339,15,8,21,15,15540,59,0.0037966537966538,19,4,7,12
"NI",200609,4340,16,4,14,7,10284,41,0.00398677557370673,10,0,0,2
"NI",200610,4341,11,0,4,10,14114,25,0.00177129091682018,17,3,2,8
"NI",200611,4342,10,1,3,5,12495,19,0.00152060824329732,10,1,4,4
"NI",200612,4343,18,3,2,13,12209,36,0.00294864444262429,12,0,2,2
"NI",200701,4344,55,5,35,33,5711,128,0.0224128874102609,37,10,59,39
"NI",200702,4345,25,2,11,38,4183,76,0.0181687783887162,21,0,10,21
"NI",200703,4346,15,3,26,25,5005,69,0.0137862137862138,13,0,1,1
"NI",200704,4347,7,0,0,23,12362,30,0.00242679178126517,11,0,4,9
"NI",200705,4348,27,5,6,40,10500,78,0.00742857142857143,15,2,13,12
"NI",200706,4349,48,7,10,13,9939,78,0.00784787201931784,44,24,16,10
"NI",200707,4350,33,24,13,11,9882,81,0.00819672131147541,30,4,23,12
"NI",200708,4351,15,0,6,1,6566,22,0.00335059396893086,29,3,4,2
"NI",200709,4352,9,4,11,6,5789,30,0.00518224218345137,7,4,8,9
"NI",200710,4353,38,2,4,28,8789,72,0.00819205825463648,30,12,18,7
"NI",200711,4354,13,0,3,4,7241,20,0.00276204944068499,0,0,2,1
"NI",200712,4355,2,1,2,14,6785,19,0.0028002947678703,5,3,3,2
"NI",200801,4356,13,4,4,11,7446,32,0.0042976094547408,9,3,0,7
"NI",200802,4357,9,4,4,14,7281,31,0.00425765691525889,12,3,9,12
"NI",200803,4358,3,0,1,3,6479,7,0.00108041364408088,14,0,7,6
"NI",200804,4359,4,2,3,7,6450,16,0.00248062015503876,6,0,3,0
"NI",200805,4360,47,7,5,27,7963,86,0.0107999497676755,42,7,7,7
"NI",200806,4361,40,4,5,11,7473,60,0.00802890405459655,33,5,17,11
"NI",200807,4362,56,14,4,33,9002,107,0.0118862475005554,40,11,7,13
"NI",200808,4363,10,0,8,11,6437,29,0.00450520428771167,12,3,10,8
"NI",200809,4364,33,5,5,26,6817,69,0.0101217544374358,12,1,6,20
"NI",200810,4365,16,1,4,16,6532,37,0.00566442131047152,17,0,0,7
"NI",200811,4366,113,12,14,40,9085,179,0.0197028068244359,106,9,11,35
"NI",200812,4367,27,2,16,7,9926,52,0.00523876687487407,40,1,11,1
"NI",200901,4368,23,12,10,36,21574,81,0.00375451932882173,26,6,10,26
"NI",200902,4369,32,18,46,54,17817,150,0.00841892574507493,14,12,18,21
"NI",200903,4370,10,2,7,5,22515,24,0.00106595602931379,10,3,11,16
"NI",200904,4371,10,4,7,28,24466,49,0.00200277936728521,20,2,13,8
"NI",200905,4372,23,14,14,34,26868,85,0.00316361470894745,40,19,11,24
"NI",200906,4373,16,5,18,31,23871,70,0.00293242846969126,33,11,17,19
"NI",200907,4374,58,28,40,111,20809,237,0.0113893027055601,72,68,36,95
"NI",200908,4375,52,15,18,30,34446,115,0.00333855890379144,72,21,15,51
"NI",200909,4376,19,18,24,33,27951,94,0.00336302815641659,27,14,18,19
"NI",200910,4377,94,66,42,22,30884,224,0.00725294650951949,87,30,13,11
"NI",200911,4378,12,7,6,13,22574,38,0.00168335252945867,13,2,1,11
"NI",200912,4379,21,7,20,48,38146,96,0.00251664656844754,14,5,14,32
"NI",201001,4380,25,5,13,40,47458,83,0.00174891482995491,21,1,11,24
"NI",201002,4381,19,14,8,10,31039,51,0.00164309417184832,25,5,6,1
"NI",201003,4382,10,0,4,10,8922,24,0.00268997982515131,15,0,3,7
"NI",201004,4383,5,0,2,12,13379,19,0.00142013603408326,4,0,2,5
"NI",201005,4384,8,1,3,0,10042,12,0.00119498107946624,5,0,2,0
"NI",201006,4385,4,0,2,1,6369,7,0.00109907363793374,5,0,1,2
"NI",201007,4386,14,6,3,20,11634,43,0.00369606326285027,11,2,4,27
"NI",201008,4387,14,4,3,9,29107,30,0.00103067990517745,7,2,5,6
"NI",201009,4388,31,6,12,36,25608,85,0.00331927522649172,18,10,10,17
"NI",201010,4389,34,8,13,44,26064,99,0.00379834254143646,42,13,18,31
