"Code","MonthYear","VC","MC","VV","MV"
"ET",199706,1,0,0,0
"ET",199707,0,2,1,1
"ET",199708,2,0,0,3
"ET",199709,0,0,1,0
"ET",199710,3,0,0,0
"ET",199711,0,0,1,5
"ET",199712,2,0,0,1
"ET",199801,2,0,0,0
"ET",199802,0,0,1,4
"ET",199803,0,0,5,0
"ET",199804,1,0,1,2
"ET",199805,3,5,1,4
"ET",199806,6,1,2,2
"ET",199807,4,1,1,4
"ET",199808,15,0,1,5
"ET",199809,13,2,18,13
"ET",199810,7,1,0,0
"ET",199811,2,1,6,1
"ET",199812,0,2,1,5
"ET",199901,3,0,1,5
"ET",199902,3,0,0,0
"ET",199903,6,0,2,2
"ET",199904,2,1,1,4
"ET",199905,3,2,1,12
"ET",199906,2,8,0,16
"ET",199907,9,0,5,4
"ET",199908,2,0,1,13
"ET",199909,1,0,1,2
"ET",199910,3,0,1,0
"ET",199911,2,1,2,0
"ET",199912,4,0,0,1
"ET",200001,3,0,2,6
"ET",200002,41,7,13,6
"ET",200003,11,0,3,3
"ET",200004,4,4,12,2
"ET",200005,8,1,0,0
"ET",200006,10,0,2,1
"ET",200007,3,3,0,0
"ET",200008,6,9,12,3
"ET",200009,2,0,3,0
"ET",200010,13,0,3,6
"ET",200011,2,2,2,0
"ET",200012,2,0,5,3
"ET",200101,7,1,2,1
"ET",200102,16,0,3,9
"ET",200103,8,0,1,4
"ET",200104,1,0,4,2
"ET",200105,9,0,0,4
"ET",200106,3,3,5,4
"ET",200107,0,0,2,0
"ET",200108,5,0,2,1
"ET",200109,10,0,0,1
"ET",200110,30,1,8,7
"ET",200111,9,0,0,1
"ET",200112,7,0,2,1
"ET",200201,7,0,0,0
"ET",200202,9,0,4,1
"ET",200203,4,0,5,2
"ET",200204,2,3,0,7
"ET",200205,4,0,4,1
"ET",200206,5,0,2,7
"ET",200207,11,0,2,9
"ET",200208,13,0,2,9
"ET",200209,5,3,6,12
"ET",200210,4,0,8,2
"ET",200211,3,1,3,4
"ET",200212,3,0,1,3
"ET",200301,3,2,0,1
"ET",200302,2,0,0,8
"ET",200303,1,0,0,5
"ET",200304,2,0,0,2
"ET",200305,5,0,0,3
"ET",200306,4,0,6,0
"ET",200307,3,1,2,0
"ET",200308,2,0,1,0
"ET",200309,4,0,0,4
"ET",200310,8,0,2,6
"ET",200311,5,0,0,0
"ET",200312,2,2,4,1
"ET",200401,0,2,3,3
"ET",200402,1,0,2,4
"ET",200403,4,0,1,2
"ET",200404,10,0,2,9
"ET",200405,4,0,3,7
"ET",200406,3,1,0,17
"ET",200407,32,3,7,12
"ET",200408,4,0,1,7
"ET",200409,2,1,2,0
"ET",200410,6,0,3,8
"ET",200411,5,2,0,10
"ET",200412,3,0,2,3
"ET",200501,1,0,0,0
"ET",200502,1,0,2,0
"ET",200503,4,0,1,0
"ET",200504,1,0,0,1
"ET",200505,3,1,3,3
"ET",200506,3,2,0,9
"ET",200507,6,0,5,19
"ET",200508,2,0,0,3
"ET",200509,2,0,1,0
"ET",200510,0,2,4,2
"ET",200511,2,2,4,6
"ET",200512,0,0,0,1
"ET",200601,2,0,1,4
"ET",200602,2,0,0,2
"ET",200603,3,0,0,0
"ET",200604,1,0,8,20
"ET",200605,14,0,6,14
"ET",200606,7,2,5,6
"ET",200607,0,2,1,9
"ET",200608,11,0,5,14
"ET",200609,8,3,5,9
"ET",200610,5,2,4,12
"ET",200611,6,0,5,7
"ET",200612,30,4,6,5
"ET",200701,27,4,14,29
"ET",200702,3,2,7,25
"ET",200703,37,5,32,129
"ET",200704,86,36,25,236
"ET",200705,24,11,29,53
"ET",200706,8,1,3,100
"ET",200707,13,3,17,42
"ET",200708,20,1,29,55
"ET",200709,17,5,20,44
"ET",200710,29,15,27,105
"ET",200711,21,3,26,111
"ET",200712,20,2,19,82
"ET",200801,8,3,4,50
"ET",200802,21,7,12,65
"ET",200803,15,5,6,65
"ET",200804,17,5,22,79
"ET",200805,17,9,15,104
"ET",200806,15,14,9,89
"ET",200807,27,2,27,77
"ET",200808,8,4,6,41
"ET",200809,16,1,7,41
"ET",200810,10,6,5,59
"ET",200811,18,14,24,53
"ET",200812,18,5,24,50
"ET",200901,19,32,38,92
"ET",200902,8,0,11,17
"ET",200903,9,5,7,17
"ET",200904,11,0,4,18
"ET",200905,11,2,15,31
"ET",200906,25,7,29,25
"ET",200907,8,3,16,40
"ET",200908,21,12,25,63
"ET",200909,15,5,20,36
"ET",200910,19,7,14,12
"ET",200911,7,0,12,21
"ET",200912,1,3,12,21
"ET",201001,13,5,8,14
"ET",201002,16,1,12,10
"ET",201003,2,1,3,2
"ET",201004,6,6,13,10
"ET",201005,19,2,11,19
"ET",201006,19,3,5,5
"ET",201007,14,8,7,6
"ET",201008,37,5,1,14
"ET",201009,22,1,3,8
"ET",201010,59,2,8,7
"ET",201011,14,5,20,28
"ET",201012,4,1,5,6
"ET",201101,17,2,8,7
"ET",201102,8,3,15,19
"ET",201103,36,0,24,18
"ET",201104,48,1,13,5
"ET",201105,16,5,28,15
"ET",201106,9,7,11,21
"ET",201107,47,8,9,15
"ET",201108,38,3,12,16
"ET",201109,7,11,20,34
"ET",201110,3,1,4,23
"ET",201111,13,3,14,31
"ET",201112,19,0,5,34
"ET",201201,14,6,25,39
"ET",201202,12,4,11,16
"ET",201203,31,17,8,38
"ET",201204,4,3,1,15
"ET",201205,3,0,7,11
"ET",201206,5,0,9,18
"ET",201207,25,4,7,19
"ET",201208,31,4,14,27
"ET",201209,48,4,6,20
"ET",201210,30,0,3,2
"ET",201211,16,1,2,7
"ET",201212,23,2,5,2
"ET",201301,5,3,21,3
"ET",201302,8,3,11,7
"ET",201303,2,2,4,7
"ET",201304,10,0,0,6
"ET",201305,8,0,1,8
"ET",201306,4,1,8,4
"ET",201307,4,2,11,3
"ET",201308,5,0,8,7
"ET",201309,3,0,0,6
"ET",201310,14,0,3,61
"ET",201311,11,1,4,10
"ET",201312,49,2,4,16
"ET",201401,271,47,65,54
"ET",201402,66,24,40,39
"ET",201403,54,6,22,11
"ET",201404,54,0,14,17
"ET",201405,214,10,19,50
"ET",201406,80,7,12,13
"ET",201407,47,4,16,34
"ET",201408,61,8,13,20
"ET",201409,39,6,4,17
"ET",201410,21,6,12,12
"ET",201411,35,1,10,7
"ET",201412,0,0,0,0
"IV",199001,1,0,1,4
"IV",199002,0,0,1,1
"IV",199003,0,0,0,1
"IV",199004,0,3,0,1
"IV",199005,1,0,2,1
"IV",199006,2,0,0,8
"IV",199007,2,0,4,10
"IV",199008,1,0,9,7
"IV",199009,0,2,1,15
"IV",199010,0,0,0,0
"IV",199011,2,0,1,0
"IV",199012,0,0,0,0
"IV",199101,0,0,0,1
"IV",199102,0,0,0,0
"IV",199103,0,0,0,0
"IV",199104,0,0,0,1
"IV",199105,0,0,0,0
"IV",199106,2,0,0,0
"IV",199107,0,0,1,0
"IV",199108,0,0,0,0
"IV",199109,5,0,2,2
"IV",199110,3,0,0,4
"IV",199111,1,0,1,0
"IV",199112,0,0,0,3
"IV",199201,0,0,0,0
"IV",199202,0,1,0,0
"IV",199203,0,0,0,0
"IV",199204,3,0,2,1
"IV",199205,0,0,0,0
"IV",199206,0,1,0,0
"IV",199207,2,0,0,0
"IV",199208,0,0,0,0
"IV",199209,0,0,0,0
"IV",199210,0,0,0,1
"IV",199211,2,0,0,0
"IV",199212,0,0,0,0
"IV",199301,0,0,0,0
"IV",199302,0,0,0,0
"IV",199303,1,0,0,1
"IV",199304,7,1,0,0
"IV",199305,5,0,0,0
"IV",199306,0,0,0,2
"IV",199307,4,0,6,0
"IV",199308,1,0,0,0
"IV",199309,4,0,1,0
"IV",199310,0,0,0,1
"IV",199311,0,0,0,0
"IV",199312,0,0,1,0
"IV",199401,0,0,0,2
"IV",199402,0,0,1,0
"IV",199403,0,0,0,0
"IV",199404,0,0,0,0
"IV",199405,0,0,0,0
"IV",199406,0,0,0,0
"IV",199407,0,0,0,0
"IV",199408,0,0,0,0
"IV",199409,3,1,1,4
"IV",199410,1,0,0,0
"IV",199411,1,0,0,0
"IV",199412,0,0,0,3
"IV",199501,0,0,0,1
"IV",199502,0,0,0,1
"IV",199503,1,1,0,1
"IV",199504,0,0,0,0
"IV",199505,0,0,1,0
"IV",199506,10,1,1,1
"IV",199507,0,0,0,0
"IV",199508,0,0,0,0
"IV",199509,4,0,0,1
"IV",199510,0,0,0,0
"IV",199511,0,0,0,0
"IV",199512,5,0,0,2
"IV",199601,0,0,0,0
"IV",199602,25,0,2,4
"IV",199603,26,0,0,1
"IV",199604,15,0,2,0
"IV",199605,8,0,3,1
"IV",199606,2,0,1,2
"IV",199607,1,0,0,2
"IV",199608,0,0,0,1
"IV",199609,0,0,2,0
"IV",199610,8,0,1,0
"IV",199611,16,3,0,2
"IV",199612,14,0,2,2
"IV",199701,1,0,1,0
"IV",199702,0,0,0,1
"IV",199703,3,0,2,0
"IV",199704,6,0,3,8
"IV",199705,0,0,0,0
"IV",199706,4,0,0,0
"IV",199707,2,0,0,0
"IV",199708,0,0,0,0
"IV",199709,0,0,0,0
"IV",199710,0,0,0,0
"IV",199711,0,0,0,1
"IV",199712,0,0,0,0
"IV",199801,0,0,0,0
"IV",199802,5,0,0,0
"IV",199803,0,0,0,0
"IV",199804,0,0,0,0
"IV",199805,0,0,0,0
"IV",199806,2,0,3,0
"IV",199807,0,0,0,0
"IV",199808,5,0,0,0
"IV",199809,0,0,0,0
"IV",199810,3,0,0,3
"IV",199811,0,0,0,0
"IV",199812,8,1,2,1
"IV",199901,8,3,1,6
"IV",199902,3,0,1,0
"IV",199903,4,0,2,0
"IV",199904,0,0,2,2
"IV",199905,0,0,0,0
"IV",199906,2,0,3,0
"IV",199907,0,0,0,1
"IV",199908,1,0,0,1
"IV",199909,2,4,4,0
"IV",199910,0,0,1,2
"IV",199911,2,0,0,0
"IV",199912,4,3,4,2
"IV",200001,0,1,0,1
"IV",200002,0,1,2,0
"IV",200003,1,3,0,0
"IV",200004,0,0,0,0
"IV",200005,1,0,1,1
"IV",200006,0,0,0,1
"IV",200007,0,0,4,1
"IV",200008,0,0,3,1
"IV",200009,1,0,0,1
"IV",200010,3,0,0,4
"IV",200011,3,0,1,5
"IV",200012,3,0,0,6
"IV",200101,2,0,3,13
"IV",200102,1,0,1,5
"IV",200103,0,0,0,0
"IV",200104,0,0,0,1
"IV",200105,1,0,0,1
"IV",200106,0,2,1,0
"IV",200107,4,0,0,0
"IV",200108,0,0,0,1
"IV",200109,1,0,0,0
"IV",200110,0,0,0,0
"IV",200111,0,0,0,0
"IV",200112,0,0,0,0
"IV",200201,0,1,0,0
"IV",200202,2,0,0,0
"IV",200203,0,0,0,2
"IV",200204,3,0,2,1
"IV",200205,3,0,0,0
"IV",200206,0,0,0,1
"IV",200207,0,0,0,1
"IV",200208,3,0,0,1
"IV",200209,60,13,21,120
"IV",200210,560,106,114,223
"IV",200211,269,47,88,154
"IV",200212,175,31,96,179
"IV",200301,271,59,98,131
"IV",200302,183,10,98,30
"IV",200303,134,11,50,45
"IV",200304,96,9,39,89
"IV",200305,84,16,15,31
"IV",200306,17,2,7,17
"IV",200307,20,1,6,7
"IV",200308,35,1,13,11
"IV",200309,55,14,21,35
"IV",200310,24,9,14,11
"IV",200311,37,12,21,7
"IV",200312,148,19,33,15
"IV",200401,12,4,4,8
"IV",200402,42,8,6,7
"IV",200403,40,10,27,4
"IV",200404,26,7,12,6
"IV",200405,9,3,0,6
"IV",200406,29,2,10,36
"IV",200407,19,4,4,9
"IV",200408,20,2,2,14
"IV",200409,22,9,7,2
"IV",200410,40,7,9,16
"IV",200411,72,16,22,57
"IV",200412,57,4,15,15
"IV",200501,33,7,5,11
"IV",200502,17,0,3,8
"IV",200503,31,3,5,17
"IV",200504,44,10,6,12
"IV",200505,19,1,1,4
"IV",200506,26,1,8,10
"IV",200507,23,2,10,18
"IV",200508,25,2,8,1
"IV",200509,28,11,9,7
"IV",200510,16,2,13,4
"IV",200511,5,1,3,2
"IV",200512,14,3,6,9
"IV",200601,17,7,22,9
"IV",200602,32,1,5,8
"IV",200603,18,0,5,6
"IV",200604,16,5,4,2
"IV",200605,18,10,4,11
"IV",200606,23,4,3,4
"IV",200607,8,1,4,4
"IV",200608,5,7,4,6
"IV",200609,3,2,1,2
"IV",200610,10,6,7,3
"IV",200611,7,3,3,1
"IV",200612,8,0,2,0
"IV",200701,31,0,0,0
"IV",200702,5,0,0,0
"IV",200703,50,11,5,2
"IV",200704,8,2,2,2
"IV",200705,11,2,0,0
"IV",200706,31,2,3,5
"IV",200707,35,10,9,14
"IV",200708,2,0,2,2
"IV",200709,10,0,3,2
"IV",200710,2,1,2,3
"IV",200711,9,0,0,6
"IV",200712,16,3,1,1
"IV",200801,2,0,8,7
"IV",200802,5,0,0,0
"IV",200803,0,0,3,0
"IV",200804,2,0,0,0
"IV",200805,0,3,0,1
"IV",200806,3,3,1,6
"IV",200807,3,0,1,0
"IV",200808,5,2,5,1
"IV",200809,4,0,4,0
"IV",200810,10,1,0,0
"IV",200811,8,2,1,5
"IV",200812,3,4,0,0
"IV",200901,5,0,2,4
"IV",200902,5,2,0,1
"IV",200903,1,0,0,0
"IV",200904,7,0,4,0
"IV",200905,3,6,0,0
"IV",200906,2,2,0,6
"IV",200907,0,0,1,1
"IV",200908,2,2,0,0
"IV",200909,6,1,1,10
"IV",200910,4,0,1,3
"IV",200911,2,1,2,2
"IV",200912,0,0,1,1
"IV",201001,1,0,2,0
"IV",201002,13,1,5,3
"IV",201003,0,1,1,0
"IV",201004,6,0,0,2
"IV",201005,0,0,0,1
"IV",201006,2,0,1,0
"IV",201007,0,0,0,1
"IV",201008,4,4,3,0
"IV",201009,12,5,2,4
"IV",201010,3,1,2,5
"IV",201011,22,0,11,11
"IV",201012,42,5,15,28
"IV",201101,9,1,7,2
"IV",201102,35,7,9,58
"IV",201103,84,20,26,183
"IV",201104,46,10,37,74
"IV",201105,6,1,5,1
"IV",201106,0,0,0,0
"IV",201107,8,1,4,1
"IV",201108,0,1,4,2
"IV",201109,1,0,0,0
"IV",201110,1,0,0,0
"IV",201111,0,0,2,0
"IV",201112,12,0,2,1
"IV",201201,6,0,0,6
"IV",201202,2,2,0,2
"IV",201203,0,8,6,14
"IV",201204,9,5,14,16
"IV",201205,4,0,5,3
"IV",201206,5,0,1,6
"IV",201207,0,1,0,3
"IV",201208,0,1,0,12
"IV",201209,0,0,0,11
"IV",201210,0,0,2,11
"IV",201211,3,0,0,1
"IV",201212,1,2,0,1
"IV",201301,1,0,1,4
"IV",201302,0,0,0,0
"IV",201303,0,1,2,21
"IV",201304,0,0,0,0
"IV",201305,0,0,0,6
"IV",201306,0,0,0,0
"IV",201307,8,0,0,0
"IV",201308,10,2,0,0
"IV",201309,0,0,4,0
"IV",201310,0,0,0,0
"IV",201311,0,0,0,0
"IV",201312,1,0,0,0
"IV",201401,2,0,0,0
"IV",201402,0,0,0,0
"IV",201403,6,0,0,0
"IV",201404,2,0,0,3
"IV",201405,1,0,0,9
"IV",201406,1,4,0,0
"IV",201407,0,0,0,2
"IV",201408,0,0,0,0
"IV",201409,0,0,2,0
"IV",201410,0,0,4,5
"IV",201411,7,5,2,8
"IV",201412,0,0,0,0
"KE",199001,3,1,1,4
"KE",199002,2,1,1,2
"KE",199003,2,0,0,0
"KE",199004,2,0,0,2
"KE",199005,0,0,1,0
"KE",199006,0,1,0,3
"KE",199007,2,0,0,0
"KE",199008,0,0,0,0
"KE",199009,0,0,0,0
"KE",199010,2,1,2,1
"KE",199011,0,0,0,6
"KE",199012,0,0,0,0
"KE",199101,8,4,3,5
"KE",199102,0,0,1,2
"KE",199103,0,0,0,1
"KE",199104,2,0,1,2
"KE",199105,7,2,2,3
"KE",199106,1,0,0,0
"KE",199107,1,0,0,1
"KE",199108,2,0,0,1
"KE",199109,2,0,0,0
"KE",199110,2,0,2,0
"KE",199111,1,1,0,1
"KE",199112,2,0,1,4
"KE",199201,2,0,0,2
"KE",199202,0,0,0,0
"KE",199203,3,3,1,0
"KE",199204,0,0,0,0
"KE",199205,4,1,0,0
"KE",199206,0,1,0,0
"KE",199207,0,0,1,0
"KE",199208,0,0,0,0
"KE",199209,1,1,4,0
"KE",199210,2,0,1,0
"KE",199211,2,0,0,0
"KE",199212,4,0,0,3
"KE",199301,0,1,0,0
"KE",199302,2,0,0,0
"KE",199303,1,1,0,5
"KE",199304,1,0,1,2
"KE",199305,2,1,2,2
"KE",199306,1,0,0,0
"KE",199307,3,2,0,0
"KE",199308,2,0,0,1
"KE",199309,2,0,0,2
"KE",199310,1,0,0,1
"KE",199311,0,0,0,0
"KE",199312,4,0,0,0
"KE",199401,11,1,1,3
"KE",199402,5,0,0,0
"KE",199403,8,2,1,0
"KE",199404,6,0,1,1
"KE",199405,13,0,0,2
"KE",199406,2,0,0,2
"KE",199407,2,0,0,1
"KE",199408,1,0,1,0
"KE",199409,5,0,0,2
"KE",199410,1,0,0,0
"KE",199411,1,0,0,0
"KE",199412,0,0,0,0
"KE",199501,4,0,1,0
"KE",199502,9,0,0,1
"KE",199503,6,2,3,7
"KE",199504,0,0,0,1
"KE",199505,1,2,0,2
"KE",199506,5,1,0,0
"KE",199507,10,0,0,2
"KE",199508,1,2,0,1
"KE",199509,0,0,0,0
"KE",199510,1,0,0,0
"KE",199511,1,1,1,0
"KE",199512,0,0,1,1
"KE",199601,0,0,0,0
"KE",199602,0,0,0,1
"KE",199603,3,2,0,3
"KE",199604,2,0,0,0
"KE",199605,2,0,0,0
"KE",199606,2,0,0,2
"KE",199607,0,0,3,5
"KE",199608,7,3,4,5
"KE",199609,9,5,4,3
"KE",199610,1,2,1,8
"KE",199611,4,2,0,1
"KE",199612,3,2,2,24
"KE",199701,6,0,0,1
"KE",199702,27,2,2,3
"KE",199703,29,5,3,18
"KE",199704,14,2,4,7
"KE",199705,12,0,0,1
"KE",199706,1,0,0,0
"KE",199707,1,0,1,1
"KE",199708,7,2,7,21
"KE",199709,9,7,4,29
"KE",199710,9,0,3,3
"KE",199711,10,0,1,2
"KE",199712,0,0,1,4
"KE",199801,6,1,2,12
"KE",199802,0,0,2,4
"KE",199803,8,0,0,3
"KE",199804,11,1,5,27
"KE",199805,31,1,4,8
"KE",199806,5,0,2,0
"KE",199807,3,1,9,17
"KE",199808,15,1,4,5
"KE",199809,16,7,4,20
"KE",199810,15,0,2,11
"KE",199811,8,0,6,6
"KE",199812,3,1,2,3
"KE",199901,6,1,3,16
"KE",199902,13,11,7,15
"KE",199903,4,3,4,9
"KE",199904,40,1,8,13
"KE",199905,22,0,1,10
"KE",199906,3,6,3,8
"KE",199907,13,1,3,9
"KE",199908,19,3,4,14
"KE",199909,6,0,2,4
"KE",199910,13,1,1,11
"KE",199911,4,0,4,5
"KE",199912,14,3,1,6
"KE",200001,12,0,4,15
"KE",200002,13,0,3,17
"KE",200003,3,0,4,2
"KE",200004,6,1,9,7
"KE",200005,31,5,2,55
"KE",200006,3,0,2,12
"KE",200007,7,1,2,6
"KE",200008,6,0,7,19
"KE",200009,36,1,7,12
"KE",200010,27,2,4,5
"KE",200011,6,0,5,3
"KE",200012,22,0,1,11
"KE",200101,11,0,5,6
"KE",200102,14,0,2,5
"KE",200103,3,0,1,7
"KE",200104,3,5,2,2
"KE",200105,28,0,3,7
"KE",200106,11,2,4,7
"KE",200107,9,3,4,6
"KE",200108,2,0,1,9
"KE",200109,4,3,0,6
"KE",200110,8,0,0,2
"KE",200111,13,1,2,8
"KE",200112,6,2,0,23
"KE",200201,3,1,1,5
"KE",200202,3,0,2,0
"KE",200203,3,3,1,7
"KE",200204,5,0,1,5
"KE",200205,12,4,3,11
"KE",200206,21,1,6,5
"KE",200207,61,2,5,8
"KE",200208,24,0,2,2
"KE",200209,23,1,0,16
"KE",200210,65,3,4,13
"KE",200211,30,0,8,41
"KE",200212,8,1,6,48
"KE",200301,33,3,3,12
"KE",200302,22,0,3,3
"KE",200303,25,0,2,12
"KE",200304,34,0,2,8
"KE",200305,14,1,0,10
"KE",200306,16,0,3,11
"KE",200307,12,1,3,20
"KE",200308,16,0,5,14
"KE",200309,44,1,0,10
"KE",200310,20,1,2,5
"KE",200311,4,5,2,7
"KE",200312,39,6,0,8
"KE",200401,24,0,2,2
"KE",200402,9,1,3,21
"KE",200403,22,0,4,3
"KE",200404,39,1,9,12
"KE",200405,24,0,4,10
"KE",200406,15,2,6,13
"KE",200407,11,1,2,10
"KE",200408,15,1,4,13
"KE",200409,9,0,0,3
"KE",200410,13,4,3,4
"KE",200411,29,3,4,11
"KE",200412,31,2,4,3
"KE",200501,34,1,6,14
"KE",200502,11,2,0,6
"KE",200503,13,1,8,10
"KE",200504,10,2,2,20
"KE",200505,9,0,1,4
"KE",200506,6,3,1,14
"KE",200507,12,2,9,31
"KE",200508,3,1,0,4
"KE",200509,7,0,2,0
"KE",200510,4,2,2,6
"KE",200511,6,0,8,3
"KE",200512,1,1,4,6
"KE",200601,1,0,2,13
"KE",200602,7,0,1,7
"KE",200603,9,0,1,8
"KE",200604,15,8,7,43
"KE",200605,8,2,5,19
"KE",200606,5,2,1,9
"KE",200607,7,1,5,8
"KE",200608,6,2,0,6
"KE",200609,9,3,0,3
"KE",200610,8,0,4,15
"KE",200611,3,0,2,11
"KE",200612,5,0,0,3
"KE",200701,7,4,11,6
"KE",200702,12,0,9,11
"KE",200703,1,0,0,8
"KE",200704,20,2,4,18
"KE",200705,4,0,1,30
"KE",200706,10,2,9,11
"KE",200707,5,0,8,7
"KE",200708,1,0,1,10
"KE",200709,3,1,1,10
"KE",200710,14,2,2,8
"KE",200711,9,0,9,11
"KE",200712,1,0,3,23
"KE",200801,20,2,5,50
"KE",200802,6,5,7,47
"KE",200803,11,6,0,46
"KE",200804,5,0,9,12
"KE",200805,4,3,3,12
"KE",200806,11,1,7,5
"KE",200807,3,0,5,12
"KE",200808,7,0,1,13
"KE",200809,1,3,1,5
"KE",200810,4,7,4,35
"KE",200811,55,8,17,43
"KE",200812,106,1,35,34
"KE",200901,56,19,21,39
"KE",200902,11,4,7,9
"KE",200903,2,3,9,20
"KE",200904,19,4,4,2
"KE",200905,6,0,3,22
"KE",200906,22,2,14,30
"KE",200907,7,2,0,39
"KE",200908,19,14,9,38
"KE",200909,21,3,28,74
"KE",200910,11,10,18,27
"KE",200911,5,1,4,23
"KE",200912,16,2,10,23
"KE",201001,10,3,5,17
"KE",201002,3,2,5,6
"KE",201003,4,0,2,3
"KE",201004,3,0,4,6
"KE",201005,2,0,1,8
"KE",201006,1,1,3,0
"KE",201007,2,0,0,5
"KE",201008,13,6,5,15
"KE",201009,2,0,4,9
"KE",201010,3,8,11,6
"KE",201011,4,2,7,6
"KE",201012,14,6,9,19
"KE",201101,15,3,5,0
"KE",201102,23,3,12,9
"KE",201103,7,4,5,19
"KE",201104,1,1,7,11
"KE",201105,11,2,8,21
"KE",201106,3,1,0,16
"KE",201107,20,5,3,40
"KE",201108,13,3,17,12
"KE",201109,17,7,15,36
"KE",201110,46,3,31,74
"KE",201111,15,3,26,41
"KE",201112,12,3,17,66
"KE",201201,21,5,14,48
"KE",201202,11,4,4,39
"KE",201203,18,5,13,39
"KE",201204,13,2,3,16
"KE",201205,15,2,2,5
"KE",201206,6,0,8,9
"KE",201207,15,1,5,27
"KE",201208,13,0,19,43
"KE",201209,35,10,16,112
"KE",201210,16,5,3,22
"KE",201211,10,11,7,52
"KE",201212,27,2,6,40
"KE",201301,5,5,2,37
"KE",201302,6,9,6,35
"KE",201303,22,5,21,45
"KE",201304,1,0,1,0
"KE",201305,2,0,2,19
"KE",201306,7,4,7,24
"KE",201307,8,1,4,9
"KE",201308,9,6,5,27
"KE",201309,77,15,45,172
"KE",201310,16,1,25,89
"KE",201311,9,5,7,28
"KE",201312,84,11,15,41
"KE",201401,34,5,19,35
"KE",201402,21,13,13,31
"KE",201403,21,6,6,11
"KE",201404,16,2,18,77
"KE",201405,19,4,10,44
"KE",201406,60,8,16,79
"KE",201407,24,1,19,45
"KE",201408,28,2,10,32
"KE",201409,21,4,20,25
"KE",201410,16,8,20,45
"KE",201411,29,4,21,104
"KE",201412,0,0,0,0
"LI",199001,7,0,1,17
"LI",199002,1,0,1,4
"LI",199003,0,2,4,3
"LI",199004,5,3,5,19
"LI",199005,20,11,10,49
"LI",199006,95,5,49,76
"LI",199007,73,18,59,92
"LI",199008,44,24,39,72
"LI",199009,34,12,15,56
"LI",199010,9,1,1,11
"LI",199011,5,0,5,13
"LI",199012,3,0,0,7
"LI",199101,5,2,6,3
"LI",199102,17,0,4,2
"LI",199103,11,5,4,6
"LI",199104,9,0,2,14
"LI",199105,12,0,1,3
"LI",199106,9,0,0,3
"LI",199107,7,5,1,7
"LI",199108,6,7,3,9
"LI",199109,15,3,2,14
"LI",199110,21,11,11,11
"LI",199111,7,9,5,7
"LI",199112,1,2,2,2
"LI",199201,4,0,6,2
"LI",199202,3,2,1,1
"LI",199203,8,0,2,0
"LI",199204,10,3,5,8
"LI",199205,18,3,0,4
"LI",199206,8,4,2,5
"LI",199207,11,6,4,3
"LI",199208,17,3,7,11
"LI",199209,6,0,14,6
"LI",199210,8,2,3,10
"LI",199211,7,0,8,18
"LI",199212,17,2,1,9
"LI",199301,2,0,7,8
"LI",199302,3,1,1,1
"LI",199303,7,1,3,9
"LI",199304,8,2,1,10
"LI",199305,2,5,2,6
"LI",199306,5,6,10,16
"LI",199307,41,6,4,6
"LI",199308,21,5,5,5
"LI",199309,4,1,5,2
"LI",199310,6,0,1,9
"LI",199311,2,1,1,4
"LI",199312,9,1,10,10
"LI",199401,1,1,0,6
"LI",199402,10,7,8,4
"LI",199403,20,7,11,37
"LI",199404,1,0,1,13
"LI",199405,23,2,5,6
"LI",199406,8,2,6,9
"LI",199407,9,3,4,9
"LI",199408,1,0,4,7
"LI",199409,18,1,4,20
"LI",199410,4,0,2,7
"LI",199411,16,0,0,3
"LI",199412,9,1,3,7
"LI",199501,4,0,3,11
"LI",199502,12,2,1,15
"LI",199503,6,1,1,3
"LI",199504,5,0,2,6
"LI",199505,3,2,5,6
"LI",199506,16,2,8,6
"LI",199507,12,1,2,3
"LI",199508,11,0,0,8
"LI",199509,11,0,2,11
"LI",199510,0,0,2,8
"LI",199511,0,1,0,0
"LI",199512,14,2,6,16
"LI",199601,23,8,11,42
"LI",199602,7,2,1,6
"LI",199603,16,6,7,17
"LI",199604,22,14,13,62
"LI",199605,10,6,2,21
"LI",199606,5,4,0,15
"LI",199607,8,0,2,16
"LI",199608,6,1,1,1
"LI",199609,40,10,4,13
"LI",199610,12,0,2,16
"LI",199611,11,2,7,4
"LI",199612,10,2,6,6
"LI",199701,4,5,3,13
"LI",199702,2,1,0,0
"LI",199703,0,0,2,5
"LI",199704,1,1,0,0
"LI",199705,4,1,2,3
"LI",199706,1,0,1,0
"LI",199707,3,0,0,6
"LI",199708,0,0,0,6
"LI",199709,1,1,0,1
"LI",199710,0,0,0,0
"LI",199711,0,0,0,0
"LI",199712,3,0,1,0
"LI",199801,0,0,2,0
"LI",199802,2,0,1,0
"LI",199803,0,0,0,4
"LI",199804,0,1,0,0
"LI",199805,1,0,1,0
"LI",199806,2,0,9,1
"LI",199807,2,0,2,2
"LI",199808,0,1,1,2
"LI",199809,6,0,6,2
"LI",199810,3,0,1,7
"LI",199811,0,0,0,2
"LI",199812,7,1,5,13
"LI",199901,26,6,7,11
"LI",199902,10,2,10,8
"LI",199903,2,2,2,8
"LI",199904,24,1,0,7
"LI",199905,6,1,0,2
"LI",199906,14,0,11,0
"LI",199907,22,5,4,7
"LI",199908,33,11,9,45
"LI",199909,30,6,0,5
"LI",199910,12,1,4,8
"LI",199911,9,1,0,2
"LI",199912,7,1,3,6
